delta,pval_base,pval,setting,gap
0.0,0.08,0.06,df1,0.020000000000000004
0.05,0.3,0.16,df1,0.13999999999999999
0.1,0.68,0.16,df1,0.52
0.15000000000000002,0.88,0.34,df1,0.54
0.2,1.0,0.46,df1,0.54
0.25,1.0,0.6,df1,0.4
0.30000000000000004,1.0,0.62,df1,0.38
0.35000000000000003,1.0,0.78,df1,0.21999999999999997
0.4,1.0,0.8,df1,0.19999999999999996
0.45,1.0,0.9,df1,0.09999999999999998
0.5,1.0,0.82,df1,0.18000000000000005
0.55,1.0,0.76,df1,0.24
0.6000000000000001,1.0,0.84,df1,0.16000000000000003
0.65,1.0,0.72,df1,0.28
0.7000000000000001,1.0,0.86,df1,0.14
0.75,1.0,0.88,df1,0.12
0.8,1.0,0.82,df1,0.18000000000000005
0.8500000000000001,1.0,0.76,df1,0.24
0.9,1.0,0.76,df1,0.24
0.9500000000000001,1.0,0.78,df1,0.21999999999999997
1.0,1.0,0.94,df1,0.06000000000000005
0.0,0.08,0.06,df2,0.020000000000000004
0.05,0.46,0.08,df2,0.38
0.1,0.9,0.22,df2,0.68
0.15000000000000002,1.0,0.34,df2,0.6599999999999999
0.2,1.0,0.54,df2,0.45999999999999996
0.25,1.0,0.76,df2,0.24
0.30000000000000004,1.0,1.0,df2,0.0
0.35000000000000003,1.0,0.98,df2,0.020000000000000018
0.4,1.0,1.0,df2,0.0
0.45,1.0,1.0,df2,0.0
0.5,1.0,1.0,df2,0.0
0.55,1.0,1.0,df2,0.0
0.6000000000000001,1.0,1.0,df2,0.0
0.65,1.0,1.0,df2,0.0
0.7000000000000001,1.0,1.0,df2,0.0
0.75,1.0,1.0,df2,0.0
0.8,1.0,1.0,df2,0.0
0.8500000000000001,1.0,1.0,df2,0.0
0.9,1.0,1.0,df2,0.0
0.9500000000000001,1.0,1.0,df2,0.0
1.0,1.0,1.0,df2,0.0
0.0,0.12,0.16,df3,-0.04000000000000001
0.05,0.1,0.22,df3,-0.12
0.1,0.2,0.54,df3,-0.34
0.15000000000000002,0.2,0.88,df3,-0.6799999999999999
0.2,0.42,1.0,df3,-0.5800000000000001
0.25,0.66,1.0,df3,-0.33999999999999997
0.30000000000000004,0.7,1.0,df3,-0.30000000000000004
0.35000000000000003,0.74,1.0,df3,-0.26
0.4,0.84,1.0,df3,-0.16000000000000003
0.45,0.92,1.0,df3,-0.07999999999999996
0.5,1.0,1.0,df3,0.0
0.55,0.92,1.0,df3,-0.07999999999999996
0.6000000000000001,1.0,1.0,df3,0.0
0.65,1.0,1.0,df3,0.0
0.7000000000000001,1.0,1.0,df3,0.0
0.75,1.0,1.0,df3,0.0
0.8,1.0,1.0,df3,0.0
0.8500000000000001,1.0,1.0,df3,0.0
0.9,1.0,1.0,df3,0.0
0.9500000000000001,1.0,1.0,df3,0.0
1.0,1.0,1.0,df3,0.0
