setting,0.0,0.05,0.1,0.15000000000000002,0.2,0.25,0.30000000000000004,0.35000000000000003,0.4,0.45,0.5,0.55,0.6000000000000001,0.65,0.7000000000000001,0.75,0.8,0.8500000000000001,0.9,0.9500000000000001,1.0
df1,0.020000000000000004,0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
df2,0.020000000000000004,0.0,0.04,0.039999999999999994,0.0,-0.01999999999999999,-0.12,0.020000000000000018,-0.03999999999999998,-0.03999999999999998,0.06,0.020000000000000018,0.15999999999999998,0.21999999999999997,0.14,0.27999999999999997,0.30000000000000004,0.16000000000000003,0.1399999999999999,0.2599999999999999,0.24
df3,-0.05999999999999994,-0.21999999999999997,-0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
