setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval,pval_base,ks_p_prop,ks_p_base,cvm_p_prop,cvm_p_base,ad_p_prop,ad_p_base,ks_u_stat_prop,ks_u_stat_base,ks_u_p_prop,ks_u_p_base,mmd_u_prop,mmd_u_base,wass_u_prop,wass_u_base,ks_p_prop_mean,ks_p_base_mean,ks_p_prop_std,ks_p_base_std,cvm_p_prop_mean,cvm_p_base_mean,cvm_p_prop_std,cvm_p_base_std,ad_p_prop_mean,ad_p_base_mean,ad_p_prop_std,ad_p_base_std,ks_u_stat_prop_mean,ks_u_stat_base_mean,ks_u_stat_prop_std,ks_u_stat_base_std,mmd_u_prop_mean,mmd_u_base_mean,mmd_u_prop_std,mmd_u_base_std,wass_u_prop_mean,wass_u_base_mean,wass_u_prop_std,wass_u_base_std
df1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"[0.88359176 0.63886042 0.81875363 0.43609338 0.25747545 0.77002924
 0.19796045 0.45963725 0.01641475 0.58582128 0.99973335 0.39108739
 0.53390728 0.12937218 0.39108739 0.08151459 0.0416213  0.66552932
 0.66552932 0.71851426 0.29176485 0.139232   0.36968362 0.11135888
 0.91946676 0.05871658 0.139232   0.84163603 0.58582128 0.31007573
 0.69212796 0.8633028  0.81875363 0.04542867 0.99939196 0.08151459
 0.32916807 0.01346465 0.25747545 0.58582128 0.63886042 0.36968362
 0.91946676 0.39108739 0.24148215 0.84163603 0.74453538 0.45963725
 0.21173982 0.31007573]","[0.8633028  0.41323244 0.63886042 0.22624166 0.74453538 0.55967522
 0.08151459 0.74453538 0.06383124 0.79482654 0.43609338 0.11135888
 0.74453538 0.55967522 0.88359176 0.90235528 0.50859953 0.99328163
 0.93482727 0.53390728 0.90235528 0.66552932 0.66552932 0.97808957
 0.71851426 0.00103409 0.93482727 0.43609338 0.66552932 0.71851426
 0.97808957 0.0416213  0.81875363 0.74453538 0.31007573 0.58582128
 0.00268159 0.29176485 0.77002924 0.139232   0.84163603 0.98457739
 0.29176485 0.25747545 0.41323244 0.96007647 0.19796045 0.24148215
 0.91946676 0.3490397 ]","[0.88359176 0.63886042 0.81875363 0.43609338 0.25747545 0.77002924
 0.19796045 0.45963725 0.01641475 0.58582128 0.99973335 0.39108739
 0.53390728 0.12937218 0.39108739 0.08151459 0.0416213  0.66552932
 0.66552932 0.71851426 0.29176485 0.139232   0.36968362 0.11135888
 0.91946676 0.05871658 0.139232   0.84163603 0.58582128 0.31007573
 0.69212796 0.8633028  0.81875363 0.04542867 0.99939196 0.08151459
 0.32916807 0.01346465 0.25747545 0.58582128 0.63886042 0.36968362
 0.91946676 0.39108739 0.24148215 0.84163603 0.74453538 0.45963725
 0.21173982 0.31007573]","[0.8633028  0.41323244 0.63886042 0.22624166 0.74453538 0.55967522
 0.08151459 0.74453538 0.06383124 0.79482654 0.43609338 0.11135888
 0.74453538 0.55967522 0.88359176 0.90235528 0.50859953 0.99328163
 0.93482727 0.53390728 0.90235528 0.66552932 0.66552932 0.97808957
 0.71851426 0.00103409 0.93482727 0.43609338 0.66552932 0.71851426
 0.97808957 0.0416213  0.81875363 0.74453538 0.31007573 0.58582128
 0.00268159 0.29176485 0.77002924 0.139232   0.84163603 0.98457739
 0.29176485 0.25747545 0.41323244 0.96007647 0.19796045 0.24148215
 0.91946676 0.3490397 ]","[0.95314106 0.66499259 0.85399067 0.4763537  0.26368886 0.56315831
 0.07396571 0.35861881 0.0180212  0.72718904 0.99132298 0.48018981
 0.85039317 0.15122284 0.40186315 0.16322219 0.14201255 0.50511934
 0.78943437 0.62389806 0.16131304 0.22820359 0.22351999 0.07149445
 0.88073996 0.03328157 0.13864467 0.86907717 0.71948236 0.32839664
 0.70527267 0.83168383 0.62421044 0.10674339 0.99475802 0.05937355
 0.27308197 0.06753263 0.26383379 0.53359342 0.45940014 0.46644764
 0.8804695  0.34467978 0.23332815 0.82123976 0.5293423  0.48853888
 0.14907556 0.31423209]","[0.93712161 0.37559351 0.51176767 0.3268486  0.67188157 0.34010209
 0.10631339 0.48874869 0.094213   0.83831029 0.3846572  0.08921248
 0.50782768 0.52461908 0.86923768 0.88040196 0.30500733 0.96966265
 0.9754043  0.62917188 0.87710162 0.47910607 0.46917516 0.9976916
 0.734474   0.00455748 0.95870816 0.41155797 0.58897124 0.78576226
 0.99178291 0.04090584 0.71737304 0.78262118 0.32415442 0.71102885
 0.00587976 0.29044583 0.80325393 0.10818741 0.81696973 0.99342088
 0.24521548 0.13982838 0.32316652 0.95408778 0.46415847 0.42287001
 0.8981677  0.27305988]","[0.0025     0.0025     0.0025     0.0025     0.0022777  0.0025
 0.00059915 0.0025     0.00015865 0.0025     0.0025     0.0025
 0.0025     0.00175968 0.0025     0.00110121 0.00154372 0.0025
 0.0025     0.0025     0.00087277 0.0025     0.0020939  0.00074775
 0.0025     0.00046441 0.00208441 0.0025     0.0025     0.0025
 0.0025     0.0025     0.0025     0.00079193 0.0025     0.00058656
 0.0025     0.00106911 0.0025     0.0025     0.0025     0.0025
 0.0025     0.0025     0.0020642  0.0025     0.0025     0.0025
 0.00154935 0.0025    ]","[2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.38220019e-03 6.71964140e-04 2.50000000e-03
 7.32939396e-04 2.50000000e-03 2.50000000e-03 9.02236658e-04
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 5.98155029e-05 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 4.21501090e-04
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 9.41759203e-05 2.50000000e-03 2.50000000e-03 1.62744854e-03
 2.50000000e-03 2.50000000e-03 2.34127841e-03 1.23332843e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03]","[0.03667023 0.05988479 0.05174078 0.04404166 0.04022398 0.03885752
 0.03285593 0.04025479 0.0606871  0.05742698 0.03562284 0.03776385
 0.05439153 0.03986332 0.04796235 0.06387226 0.05812109 0.04940513
 0.03883649 0.05904714 0.0485808  0.03607736 0.05170481 0.03755677
 0.04266927 0.06374251 0.06571705 0.03514367 0.04011787 0.05322969
 0.05028548 0.05436934 0.04150013 0.04701522 0.04855777 0.03548297
 0.0564987  0.05442248 0.08623833 0.04593693 0.03976337 0.05489489
 0.0481709  0.05422851 0.04701738 0.04229573 0.03938409 0.06335714
 0.05198682 0.04939991]","[0.02173937 0.03991104 0.0286519  0.02970763 0.02532583 0.03707529
 0.01768637 0.02927672 0.03465745 0.0300191  0.03321473 0.01930418
 0.03056013 0.02584494 0.03153371 0.0344685  0.0344134  0.02687188
 0.02720368 0.04319323 0.030226   0.02686258 0.04771763 0.02417969
 0.02994424 0.05018693 0.04613662 0.03027596 0.02625667 0.03934904
 0.04315425 0.04903144 0.03228896 0.04021412 0.0344352  0.02450992
 0.0550347  0.02978215 0.04833091 0.01456447 0.03174566 0.02781378
 0.04494394 0.02972181 0.04844228 0.04834699 0.03243135 0.02922373
 0.0259868  0.03977561]","[8.99449917e-03 1.12084663e-06 4.29706143e-05 8.27262845e-04
 3.00593778e-03 4.63669754e-03 2.60595928e-02 2.97619781e-03
 7.60346697e-07 3.56330605e-06 1.21865399e-02 6.48899483e-03
 1.39034519e-05 3.37514657e-03 1.94693476e-04 1.54796056e-07
 2.58304327e-06 1.10831558e-04 4.66719064e-03 1.67149818e-06
 1.53233973e-04 1.06932407e-02 4.36166374e-05 6.90791693e-03
 1.33327011e-03 1.65428287e-07 5.93187439e-08 1.39621088e-02
 3.11050205e-03 2.29577122e-05 7.79466345e-05 1.40386489e-05
 1.97843739e-03 2.79277175e-04 1.54615036e-04 1.26825165e-02
 5.44605263e-06 1.37168933e-05 2.17035129e-13 4.17458594e-04
 3.48462019e-03 1.11505622e-05 1.79651485e-04 1.49267719e-05
 2.79049813e-04 1.51425669e-03 3.93047262e-03 2.01350513e-07
 3.87897809e-05 1.11061252e-04]","[2.96700354e-01 3.32400790e-03 7.35369007e-02 5.74316755e-02
 1.51095988e-01 7.97887461e-03 5.52865605e-01 6.35972582e-02
 1.59983377e-02 5.33011730e-02 2.36955377e-02 4.39849623e-01
 4.67337142e-02 1.35831317e-01 3.66690382e-02 1.68589281e-02
 1.71175317e-02 1.09321037e-01 1.01729170e-01 1.11316190e-03
 5.07011998e-02 1.09540212e-01 2.13862523e-04 1.89664121e-01
 5.42698853e-02 8.11043452e-05 3.87783269e-04 5.00900672e-02
 1.24634737e-01 3.97420652e-03 1.12828803e-03 1.28450573e-04
 3.02215876e-02 3.01552209e-03 1.70148044e-02 1.77835585e-01
 1.04839183e-05 5.64191723e-02 1.68863310e-04 7.84191697e-01
 3.47481216e-02 8.89128333e-02 5.99511060e-04 5.72377880e-02
 1.61720144e-04 1.67813988e-04 2.91246884e-02 6.43931653e-02
 1.31884869e-01 3.47103720e-03]","[ 2.29597092e-04  1.33502483e-03  1.13236904e-03  1.20949745e-03
  6.34551048e-04  5.82218170e-04 -6.37769699e-05  3.49164009e-04
  9.13500786e-04  1.99401379e-03  4.95672226e-04  7.08103180e-05
  1.03187561e-03 -2.92062759e-05  8.36610794e-04  3.14366817e-03
  9.09805298e-04  1.07848644e-03  8.16464424e-04  1.79564953e-03
  1.04916096e-03  4.80413437e-04  1.15787983e-03  3.90768051e-04
  5.25951385e-04  1.99341774e-03  1.14190578e-03  2.74538994e-04
  5.00082970e-04  2.63905525e-03  6.56723976e-04  1.27506256e-03
  3.87191772e-04  1.48570538e-03  1.13415718e-03  5.58853149e-04
  1.23882294e-03  1.30259991e-03  2.40397453e-03  7.64727592e-04
  1.93834305e-04  6.91413879e-04  8.65101814e-04  1.03521347e-03
  3.45110893e-04  2.74991989e-03  8.63194466e-04  1.53219700e-03
  9.84311104e-04  1.56486034e-03]","[-9.63211060e-05  3.34501266e-04  7.33137131e-05  5.37991524e-04
  1.12414360e-04  4.71711159e-04 -6.56843185e-05 -1.52587891e-05
  1.79886818e-04  2.51770020e-04  3.19719315e-04 -7.52210617e-05
  8.03470612e-05 -8.22544098e-06  8.46385956e-05  9.18388367e-04
  2.30789185e-04  1.68085098e-05  8.32080841e-05  9.39249992e-04
  1.18613243e-04  3.34262848e-04  6.67214394e-04  7.53402710e-05
  9.36985016e-05  1.06370449e-03  3.11255455e-04 -9.45329666e-05
 -1.22427940e-04  1.46889687e-03  2.05755234e-04  1.12557411e-03
 -8.59498978e-05  7.65919685e-04  7.67469406e-04  5.01871109e-04
  1.51431561e-03  4.18066978e-04  5.17487526e-04 -1.59025192e-04
 -8.90493393e-05 -9.84668732e-05  6.82950020e-04  5.36441803e-05
  3.11017036e-04  2.93588638e-03  4.66465950e-04 -2.31266022e-05
 -1.03831291e-04  6.55055046e-04]","[0.01735259 0.0328704  0.03068594 0.02943892 0.02345603 0.02346303
 0.01218507 0.01935399 0.02904504 0.03903593 0.02306821 0.01288544
 0.02738226 0.01325888 0.02536434 0.04597796 0.02596442 0.02999173
 0.02659345 0.03368334 0.02946001 0.02172812 0.03065675 0.02232109
 0.02304706 0.03764433 0.0285294  0.02011551 0.02207139 0.0417982
 0.02381723 0.03172351 0.02004429 0.03425593 0.02861029 0.02247245
 0.02926143 0.03138291 0.03931094 0.02442455 0.0184809  0.02520431
 0.0279158  0.02844538 0.02092627 0.04399075 0.02650126 0.03168605
 0.02609312 0.03536066]","[0.00821302 0.0188242  0.01176289 0.01856714 0.01378516 0.01908141
 0.00893538 0.01052535 0.01672151 0.01889957 0.01901753 0.00848473
 0.01337324 0.01128347 0.01294435 0.02699726 0.01323882 0.01249384
 0.01354282 0.02732224 0.01440332 0.01508487 0.02378634 0.01400744
 0.01356422 0.02759388 0.01747859 0.01020803 0.00845077 0.03297877
 0.01471382 0.02936123 0.00969809 0.02190633 0.02315078 0.01936909
 0.02960185 0.02114696 0.02216672 0.00617948 0.00829661 0.00924089
 0.0225153  0.01289757 0.01756499 0.04250535 0.01996398 0.01169497
 0.00714625 0.02272385]",0.4652835065246829,0.5712822714663215,0.29972491963725206,0.3094942317153223,0.45705578652599305,0.5487957246859994,0.29846810789617934,0.31146865733347884,0.002095290126571934,0.0022093377654619356,0.0007041210705384931,0.0006889856357319467,0.04865751263141632,0.033631450664997106,0.010439293464520072,0.009235486522945688,0.0010130429267883301,0.0003730416297912598,0.0007075553242582997,0.0005544385290143626,0.02736673711709987,0.017068285794792068,0.00747936479442162,0.007547076903775878
df1,0.04,1.0,0.0,0.0,0.96,0.0,1.0,"[0.50859953 0.93482727 0.97808957 0.94837208 0.53390728 0.74453538
 0.71851426 0.71851426 0.79482654 0.88359176 0.08825991 0.03181713
 0.93482727 0.32916807 0.45963725 0.32916807 0.69212796 0.79482654
 0.53390728 0.05871658 0.74453538 0.69212796 0.84163603 0.32916807
 0.96996014 0.74453538 0.3490397  0.81875363 0.50859953 0.50859953
 0.01993114 0.55967522 0.69212796 0.01217651 0.41323244 0.27423335
 0.93482727 0.09546732 0.3490397  0.50859953 0.31007573 0.98457739
 0.55967522 0.94837208 0.08151459 0.88359176 0.79482654 0.22624166
 0.8633028  0.8633028 ]","[0.50859953 0.39108739 0.96007647 0.43609338 0.24148215 0.69212796
 0.50859953 0.17249627 0.22624166 0.29176485 0.55967522 0.77002924
 0.45963725 0.139232   0.45963725 0.66552932 0.88359176 0.88359176
 0.09546732 0.39108739 0.43609338 0.50859953 0.88359176 0.74453538
 0.61225166 0.48382277 0.06932183 0.17249627 0.71851426 0.55967522
 0.12937218 0.12937218 0.8633028  0.45963725 0.19796045 0.48382277
 0.71851426 0.00421554 0.48382277 0.79482654 0.09546732 0.50859953
 0.94837208 0.25747545 0.71851426 0.71851426 0.22624166 0.74453538
 0.69212796 0.88359176]","[0.50859953 0.93482727 0.97808957 0.94837208 0.53390728 0.74453538
 0.71851426 0.71851426 0.79482654 0.88359176 0.08825991 0.03181713
 0.93482727 0.32916807 0.45963725 0.32916807 0.69212796 0.79482654
 0.53390728 0.05871658 0.74453538 0.69212796 0.84163603 0.32916807
 0.96996014 0.74453538 0.3490397  0.81875363 0.50859953 0.50859953
 0.01993114 0.55967522 0.69212796 0.01217651 0.41323244 0.27423335
 0.93482727 0.09546732 0.3490397  0.50859953 0.31007573 0.98457739
 0.55967522 0.94837208 0.08151459 0.88359176 0.79482654 0.22624166
 0.8633028  0.8633028 ]","[0.50859953 0.39108739 0.96007647 0.43609338 0.24148215 0.69212796
 0.50859953 0.17249627 0.22624166 0.29176485 0.55967522 0.77002924
 0.45963725 0.139232   0.45963725 0.66552932 0.88359176 0.88359176
 0.09546732 0.39108739 0.43609338 0.50859953 0.88359176 0.74453538
 0.61225166 0.48382277 0.06932183 0.17249627 0.71851426 0.55967522
 0.12937218 0.12937218 0.8633028  0.45963725 0.19796045 0.48382277
 0.71851426 0.00421554 0.48382277 0.79482654 0.09546732 0.50859953
 0.94837208 0.25747545 0.71851426 0.71851426 0.22624166 0.74453538
 0.69212796 0.88359176]","[0.32376973 0.90693164 0.97050867 0.9643065  0.82875982 0.58898606
 0.87627756 0.58902188 0.82725341 0.85434388 0.07737809 0.00424859
 0.92118809 0.41604584 0.58166647 0.494138   0.80575788 0.7694118
 0.24310368 0.12589066 0.59211466 0.58132508 0.7009779  0.319714
 0.93441487 0.67135035 0.45762875 0.5386427  0.5918998  0.68210077
 0.02416615 0.47602323 0.85126019 0.01794185 0.59201995 0.38869633
 0.86937097 0.05549413 0.16904708 0.47373197 0.15557253 0.99992482
 0.57592663 0.89483016 0.15704226 0.75489673 0.82874369 0.24583277
 0.6756458  0.94685698]","[6.45151089e-01 4.57373221e-01 9.42120060e-01 7.63708508e-01
 1.96275098e-01 6.08434899e-01 4.46126705e-01 2.45080672e-01
 5.71033670e-01 2.30279652e-01 4.90540348e-01 6.79483658e-01
 3.02940955e-01 6.35215432e-02 5.37661702e-01 6.94855392e-01
 8.54381182e-01 7.59652535e-01 1.29627830e-01 3.73398598e-01
 2.56345857e-01 3.41246489e-01 8.46372745e-01 5.76448823e-01
 6.68440368e-01 5.72363562e-01 1.71791066e-01 2.29270964e-01
 5.88495619e-01 4.95848934e-01 1.30554455e-01 9.39586913e-02
 7.30817252e-01 2.74608341e-01 2.85047642e-01 8.16038769e-01
 6.28361486e-01 6.64816025e-04 7.33985754e-01 7.15156577e-01
 6.55986354e-02 4.48339571e-01 9.51042401e-01 3.39947294e-01
 6.65949731e-01 7.19742286e-01 5.10849066e-01 5.32776139e-01
 7.82269040e-01 9.12093928e-01]","[2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 1.08987247e-03 1.13891553e-05
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 1.39144549e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.10873017e-04 2.50000000e-03
 2.50000000e-03 1.64522217e-04 2.50000000e-03 2.50000000e-03
 2.50000000e-03 8.11131296e-04 1.84833697e-03 2.50000000e-03
 1.80189217e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 1.76890860e-03 2.50000000e-03 2.50000000e-03 1.60432860e-03
 2.50000000e-03 2.50000000e-03]","[2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.26126284e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 1.47025583e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 4.63531940e-04 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 1.46768867e-03 2.50000000e-03
 2.07474524e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 1.91936299e-03 2.29989805e-03
 2.50000000e-03 2.50000000e-03 7.79174531e-04 1.13069923e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 1.00000000e-05 2.50000000e-03 2.50000000e-03
 6.17755318e-04 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03]","[0.04219864 0.04661715 0.04198673 0.04257186 0.03901642 0.04612419
 0.05280225 0.05427504 0.04719824 0.03577476 0.06360346 0.07710386
 0.03996137 0.04569911 0.04950406 0.04801385 0.0390241  0.0333389
 0.05642122 0.04140372 0.03699627 0.04492264 0.0500157  0.04237978
 0.04266221 0.03747526 0.04172036 0.03550062 0.05699597 0.05138908
 0.06444041 0.03518245 0.0383856  0.03713198 0.04512136 0.03875936
 0.0414956  0.06468571 0.05018664 0.05178912 0.04235668 0.05386492
 0.04404836 0.04020038 0.06437542 0.04763978 0.04310676 0.0518494
 0.03531475 0.03658979]","[0.02875375 0.03152557 0.02117614 0.02372295 0.03168318 0.04410746
 0.042457   0.02390938 0.0327019  0.04311615 0.03453709 0.05231493
 0.0318134  0.04243881 0.04218362 0.03146738 0.02278351 0.02713901
 0.03993743 0.02604757 0.03660649 0.01533859 0.0409792  0.02426748
 0.03368793 0.01610996 0.02185249 0.03342091 0.03068432 0.03237897
 0.0354107  0.02843184 0.03355625 0.03104567 0.0369103  0.03636915
 0.03561632 0.05625462 0.02661787 0.02852678 0.01922173 0.03527621
 0.03039498 0.02885529 0.03342227 0.03325393 0.03455045 0.03584198
 0.02890615 0.0282568 ]","[1.56490651e-03 3.24306711e-04 1.68097760e-03 1.37841910e-03
 4.41219281e-03 3.89569716e-04 2.75344233e-05 1.46275824e-05
 2.60617283e-04 1.16676742e-02 1.77608626e-07 8.68155710e-11
 3.27084103e-03 4.55586639e-04 1.06566575e-04 1.90872250e-04
 4.40159888e-03 2.29229182e-02 5.64056845e-06 2.04288450e-03
 8.16842103e-03 6.04131894e-04 8.68819896e-05 1.47164677e-03
 1.33649651e-03 7.07946029e-03 1.83822533e-03 1.26189308e-02
 4.34275328e-06 4.96991849e-05 1.15540511e-07 1.38102164e-02
 5.36667834e-03 7.84539141e-03 5.62296647e-04 4.78057632e-03
 1.98142162e-03 1.01751872e-07 8.11137259e-05 4.21165461e-05
 1.48324288e-03 1.74753911e-05 8.25308148e-04 3.02890793e-03
 1.19487395e-07 2.20325549e-04 1.14698145e-03 4.10743662e-05
 1.33030796e-02 9.20964906e-03]","[7.18320416e-02 3.67446155e-02 3.26580605e-01 2.07022912e-01
 3.53049548e-02 8.08241765e-04 1.43348448e-03 1.99795154e-01
 2.71369008e-02 1.14326239e-03 1.65418287e-02 3.38146483e-05
 3.41530728e-02 1.44238719e-03 1.57288165e-03 3.72889146e-02
 2.46526640e-01 1.03173372e-01 3.29603271e-03 1.30222958e-01
 9.16458573e-03 7.28394380e-01 2.35050407e-03 1.86461350e-01
 2.08695330e-02 6.70752081e-01 2.90938358e-01 2.24249159e-02
 4.53291503e-02 2.95240211e-02 1.29458619e-02 7.73381198e-02
 2.16241196e-02 4.14487886e-02 8.37927360e-03 9.82390824e-03
 1.22092494e-02 6.08167379e-06 1.15444170e-01 7.56783602e-02
 4.45305895e-01 1.34490768e-02 4.86597865e-02 7.01657967e-02
 2.24167543e-02 2.34491574e-02 1.64807153e-02 1.14445538e-02
 6.93436927e-02 8.04791675e-02]","[ 5.98549843e-04  4.75287437e-04  3.39746475e-05  4.24623489e-04
  9.94920731e-04  3.06129456e-04  6.59465790e-04  4.17232513e-04
  2.41041183e-04  9.69290733e-04  4.17768955e-03  6.00588322e-03
  6.27875328e-04  1.71101093e-03  5.43713570e-04  2.79188156e-04
  1.17933750e-03  2.76327133e-04  4.62651253e-04  7.05122948e-04
  2.03251839e-04  4.82320786e-04  9.30666924e-04  4.73976135e-04
  2.35784054e-03  9.75012779e-04  7.20739365e-04  4.76241112e-04
  1.87051296e-03  4.28676605e-04  2.31599808e-03  1.26886368e-03
  2.18749046e-04  4.41789627e-04  1.03545189e-03  3.70383263e-04
  6.99520111e-04  5.41055202e-03  1.33526325e-03  8.98361206e-04
 -8.59498978e-05  8.23497772e-04  1.37150288e-03  1.08635426e-03
  1.84571743e-03  1.33979321e-03  1.99890137e-03  8.68797302e-04
  6.55174255e-04  5.57541847e-04]","[ 9.41753387e-05 -9.77516174e-06 -8.60691071e-05 -1.26123428e-04
  2.83598900e-04  1.18136406e-04 -3.79085541e-05 -1.92403793e-04
 -4.24385071e-05  1.22594833e-03  1.70671940e-03  2.95937061e-03
  2.06470490e-04  1.17301941e-03  1.03354454e-04  4.52995300e-06
  3.04102898e-04  2.47120857e-04  3.07559967e-05 -1.29938126e-05
 -9.51290131e-05 -1.82867050e-04  3.57866287e-04 -2.41994858e-05
  1.68526173e-03  1.10864639e-05 -1.14917755e-04  2.72274017e-04
  4.12583351e-04  3.01599503e-05  4.03642654e-04  7.43150711e-04
  1.02877617e-04  5.15222549e-04  1.85608864e-04  1.95384026e-04
  3.13878059e-04  3.90768051e-03  3.47614288e-04  5.91278076e-05
  8.84532928e-05  1.42216682e-04  6.34074211e-04  3.12328339e-05
  1.37567520e-04  7.38024712e-04  1.46746635e-03  7.43865967e-05
  4.23550606e-04  3.99470329e-04]","[0.02345891 0.02329966 0.01361207 0.02115654 0.02768236 0.01679124
 0.02505171 0.01972749 0.01872305 0.02863572 0.0492892  0.06142217
 0.02502321 0.0328161  0.02466165 0.01851909 0.029162   0.01942135
 0.02290952 0.02677392 0.0169682  0.02289123 0.02899614 0.02196232
 0.04077403 0.02909241 0.02509703 0.02214167 0.03542007 0.0220829
 0.04055789 0.03147226 0.01648351 0.0231323  0.03009527 0.02064032
 0.02468719 0.05825933 0.03245029 0.02858792 0.01245163 0.0273018
 0.03338789 0.03035321 0.03579854 0.03128158 0.03627693 0.02617587
 0.02488812 0.02422381]","[0.01407146 0.00909587 0.00883104 0.00679227 0.01813445 0.01299809
 0.0101103  0.00449933 0.00933761 0.02770537 0.03330027 0.04038497
 0.01663014 0.02656783 0.01349022 0.0103337  0.01708456 0.01679058
 0.01231671 0.01235576 0.00695631 0.00432967 0.01914122 0.00985546
 0.03418462 0.01223063 0.00760649 0.01844213 0.01997499 0.01359467
 0.01630069 0.02376838 0.01345468 0.02131295 0.01597499 0.0156001
 0.01809237 0.04916203 0.01717674 0.01444265 0.01039401 0.01375563
 0.02284344 0.0135176  0.01524889 0.02350639 0.03158867 0.01303527
 0.018123   0.01949504]",0.5779596072157435,0.4996647225403176,0.30228048675825003,0.269186433378077,0.5678436274439369,0.5015214723768715,0.2997965180717129,0.2588395753733848,0.0022140539999487593,0.002239887492774105,0.0006564881579766823,0.0006075125458233395,0.04618442568063737,0.03231723745107651,0.009278914870787086,0.008113679645811531,0.0010892963409423828,0.00042424678802490236,0.001204135996450647,0.0007725456408233757,0.027641372473343372,0.017078805384076995,0.009734401839515105,0.008911069873756521
