epoch,train_loss,val_loss,val_recon_raw,val_divergence_raw,train_div (enc-only),val_divergence (enc-only),train_recon,train_divergence,train_total_loss,train_safety_acc,train_safety_y1_acc,train_safety_y0_acc,train_frac_y1,train_frac_y0,val_recon,val_divergence,val_total_loss,val_safety_acc,val_safety_y1_acc,val_safety_y0_acc,val_frac_y1,val_frac_y0
1,0.1664112756649653,0.09779766172409059,0.09753873252868653,0.025892919540405273,0.22077099482218424,0.02905398178100586,0.09304594745238622,0.02885448932647705,0.09333449234565099,0.923828125,1.0,0.0,0.923828125,0.076171875,0.09753873252868653,0.0258595552444458,0.09779732808113098,0.916,1.0,0.0,0.916,0.084
2,0.09390004600087802,0.02383295970082283,0.023384633094072342,0.044832660675048826,0.03849963347117106,0.042373936653137205,0.022018775964776676,0.048215627670288086,0.022500932241479556,0.921875,1.0,0.02040816326530612,0.9202473958333334,0.07975260416666667,0.023384633094072342,0.0446967363357544,0.023831600457429887,0.918,1.0,0.023809523809523808,0.916,0.084
3,0.032319815208514534,0.02739865088701248,0.026852418959140777,0.05462319278717041,0.04706454277038574,0.04164747905731201,0.02653362477819125,0.060825745264689125,0.02714188223083814,0.9830729166666666,0.9900814736096352,0.9036144578313253,0.9189453125,0.0810546875,0.026852418959140777,0.05452944469451904,0.027397713406085968,0.981,0.9868995633187773,0.9166666666666666,0.916,0.084
4,0.019268091457585495,0.007093537480682134,0.005846662547439337,0.12468749332427978,0.041243553161621094,0.030681806564331053,0.00556307736163338,0.1318564017613729,0.0068816413792471085,0.943359375,1.0,0.304,0.9186197916666666,0.08138020833333333,0.005846662547439337,0.12469496440887451,0.007093612191528082,0.938,1.0,0.2619047619047619,0.916,0.084
5,0.010396002791821957,0.007151790889501571,0.006465950816869736,0.06858400726318359,0.024944742520650227,0.008822715759277344,0.006426860733578603,0.07162630558013916,0.007143123789379994,0.9248046875,1.0,0.09055118110236221,0.9173177083333334,0.08268229166666667,0.006465950816869736,0.06848092555999756,0.007150760072469712,0.923,1.0,0.08333333333333333,0.916,0.084
6,0.008193816368778547,0.004400001633912324,0.004061763633042574,0.033823800086975095,0.004457751909891765,0.01609303951263428,0.0041196634992957115,0.03716973463694254,0.004491360845665137,0.9427083333333334,1.0,0.30708661417322836,0.9173177083333334,0.08268229166666667,0.004061763633042574,0.0338717794418335,0.004400481427460908,0.942,1.0,0.30952380952380953,0.916,0.084
7,0.005053433123975992,0.005886688577234745,0.005359278537333012,0.05274100399017334,0.011608441670735678,0.000799311637878418,0.00516662731145819,0.0468741257985433,0.005635368569443623,0.9759114583333334,0.9985865724381625,0.7107438016528925,0.9212239583333334,0.07877604166666667,0.005359278537333012,0.05278455924987793,0.005887124129831791,0.967,0.99235807860262,0.6904761904761905,0.916,0.084
8,0.005389051822324594,0.0034406214326620104,0.0028849752992391588,0.05556461334228516,0.001298387845357259,0.0034399633407592774,0.0028706477023661137,0.04849410057067871,0.0033555887080729007,0.96484375,1.0,0.5662650602409639,0.9189453125,0.0810546875,0.0028849752992391588,0.055761839866638185,0.0034425936979055405,0.963,0.9989082969432315,0.5714285714285714,0.916,0.084
9,0.002953435837601622,0.0016445075838267802,0.0015314160101115703,0.011309157371520996,0.0038660764694213867,0.004078210830688477,0.0015314442571252584,0.009950717290242514,0.0016309514300276837,0.9524739583333334,1.0,0.4112903225806452,0.9192708333333334,0.08072916666666667,0.0015314160101115703,0.011269017219543457,0.0016441061823070048,0.948,1.0,0.38095238095238093,0.916,0.084
10,0.002327055282269915,0.0014681213959306478,0.0013635534103959798,0.010456798553466796,0.003244161605834961,-0.0003835315704345703,0.0013708744275694091,0.010559519131978353,0.0014764696188891927,0.9505208333333334,1.0,0.39920948616600793,0.9176432291666666,0.08235677083333333,0.0013635534103959798,0.01037006664276123,0.001467254076823592,0.947,0.9989082969432315,0.38095238095238093,0.916,0.084
11,0.0016834740915025275,0.001082387370094657,0.0010169267263263463,0.006546064376831055,0.0010159810384114583,0.0017819671630859375,0.0010132342382955055,0.0052000681559244795,0.0010652349198547503,0.9622395833333334,0.999647266313933,0.5147679324894515,0.9228515625,0.0771484375,0.0010169267263263463,0.006512619972229004,0.0010820529260486364,0.962,0.9989082969432315,0.5595238095238095,0.916,0.084
12,0.0013962497469037771,0.0010804830807074903,0.0010620758598670363,0.00184072208404541,0.0017421245574951172,0.0005895214080810547,0.0010584392196809251,0.0018151203791300456,0.0010765904234722257,0.9700520833333334,0.9989350372736954,0.6509803921568628,0.9169921875,0.0830078125,0.0010620758598670363,0.001834029197692871,0.001080416151843965,0.967,0.9967248908296943,0.6428571428571429,0.916,0.084
13,0.0010078856139443815,0.0005967604299262167,0.0005751308770850301,0.0021629552841186525,0.0006062984466552734,0.0008457050323486328,0.0005742301776384314,0.0036376317342122397,0.0006106064949805538,0.9625651041666666,0.9992869875222816,0.5767790262172284,0.9130859375,0.0869140625,0.0005751308770850301,0.002155705451965332,0.0005966879316046834,0.967,0.9989082969432315,0.6190476190476191,0.916,0.084
14,0.000629395479336381,0.0005113137438707054,0.0005090744975022972,0.0002239246368408203,0.0007899204889933268,0.0006413450241088867,0.0005121878833354762,0.002032796541849772,0.0005325158487539739,0.9622395833333334,1.0,0.5303643724696356,0.9195963541666666,0.08040364583333333,0.0005090744975022972,0.0002120046615600586,0.0005111945441178977,0.961,0.9989082969432315,0.5476190476190477,0.916,0.084
