delta,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std,setting
0.0,0.9186077272891998,0.0037501325452956994,0.9168850839138031,0.0030376427065663403,df1
0.05,0.9180258619785309,0.004457361492353483,0.9188427674770355,0.0036137348647900303,df1
0.1,0.9176924014091492,0.0033104365099072036,0.9171743583679199,0.003239983061577683,df1
0.15000000000000002,0.9175842237472535,0.003495191799803344,0.9180418431758881,0.003570105170140852,df1
0.2,0.91844801902771,0.003633954794690835,0.917082108259201,0.0035197398655804095,df1
0.25,0.9176935076713562,0.003822698424709694,0.9166343414783478,0.0035877501035314076,df1
0.30000000000000004,0.9176294219493866,0.00414835949640652,0.9178305625915527,0.002925766261387548,df1
0.35000000000000003,0.9186076092720031,0.003266793611157455,0.9177877473831176,0.003909476939982083,df1
0.4,0.9165699791908264,0.004027788412662088,0.9169151973724365,0.00401385387890706,df1
0.45,0.918609037399292,0.004014673499202144,0.916517003774643,0.0041258368146294255,df1
0.5,0.9176581454277039,0.004281658459622155,0.9171380567550659,0.0038217929187765393,df1
0.55,0.9170180320739746,0.003634556082305539,0.9162928032875061,0.0036666033634518017,df1
0.6000000000000001,0.9175136423110962,0.0030976208319495675,0.9170089495182038,0.0039522903760508205,df1
0.65,0.9177495551109314,0.004168320004044005,0.9174243986606598,0.0036160264218030825,df1
0.7000000000000001,0.9177460932731628,0.0033935240129419077,0.9180075109004975,0.004006115711906556,df1
0.75,0.9172257053852081,0.004095094658838974,0.9165429544448852,0.0036971848144796674,df1
0.8,0.917609816789627,0.003474810291053521,0.9191263043880462,0.003675228207836436,df1
0.8500000000000001,0.9176888191699981,0.004016427380746096,0.9183019530773163,0.0035068223135614695,df1
0.9,0.9172929441928863,0.00351226002992547,0.9186558711528778,0.003659437578790217,df1
0.9500000000000001,0.9184011077880859,0.00368567503092499,0.9185272431373597,0.0036556935067268313,df1
1.0,0.9185109972953797,0.00436905075926891,0.9188935422897339,0.0035401356221249364,df1
0.0,0.9186077272891998,0.0037501325452956994,0.9168850839138031,0.0030376427065663403,df2
0.05,0.9180258619785309,0.004457361492353483,0.9186891198158265,0.0034891091244367177,df2
0.1,0.9176924014091492,0.0033104365099072036,0.9165956830978393,0.0032188257901313703,df2
0.15000000000000002,0.9175842237472535,0.003495191799803344,0.9158760285377503,0.0038008146951566133,df2
0.2,0.91844801902771,0.003633954794690835,0.9128794527053833,0.0039832287526226605,df2
0.25,0.9176935076713562,0.003822698424709694,0.9100777304172516,0.004152671247555668,df2
0.30000000000000004,0.9176294219493866,0.00414835949640652,0.9081833934783936,0.0034350120574018947,df2
0.35000000000000003,0.9186076092720031,0.003266793611157455,0.903862783908844,0.004074417564454668,df2
0.4,0.9165699791908264,0.004027788412662088,0.8979294693470001,0.004032435964085187,df2
0.45,0.918609037399292,0.004014673499202144,0.8935061264038086,0.00421478935662114,df2
0.5,0.9176581454277039,0.004281658459622155,0.887465695142746,0.0037693490974257025,df2
0.55,0.9170180320739746,0.003634556082305539,0.8817621219158173,0.00392213405807578,df2
0.6000000000000001,0.9175136423110962,0.0030976208319495675,0.8740082550048828,0.004043305321399255,df2
0.65,0.9177495551109314,0.004168320004044005,0.8671614682674408,0.004545069760345633,df2
