setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,pval_label_mean,pval_label_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.0,True,0.0,0.0,1.0,0.0,1.0,0.5807678128795227,0.30246883364412913,0.47627253762005545,0.30000350681198096,1.0,0.0,0.4275704393417289,0.2791847377781539,0.9858576125521897,0.033547774460732246,0.5807678128795227,0.30246883364412913,0.47627253762005545,0.30000350681198096,1.0,0.0,0.4275704393417289,0.2791847377781539,0.9191845571994781,0.0055921556038079105,0.918817265033722,0.005284765040339967
df1,0.05,True,0.0,0.05,1.0,0.0,1.0,0.4764410968878288,0.32072884745725433,0.3840269537528911,0.2900096605047517,1.0,0.0,0.32101964143442907,0.2808848612404609,0.9724711882333377,0.06956061679563405,0.4764410968878288,0.32072884745725433,0.3840269537528911,0.2900096605047517,1.0,0.0,0.32101964143442907,0.2808848612404609,0.9188995754718781,0.00585418011825386,0.9168752217292786,0.00558284335777655
df1,0.1,True,0.0,0.1,1.0,0.0,1.0,0.4064132217721774,0.30101947121767747,0.11471003873597939,0.16976179750466044,1.0,0.0,0.05983120779053586,0.11985392247738769,0.9831134841015507,0.053427483211683245,0.4064132217721774,0.30101947121767747,0.11471003873597939,0.16976179750466044,1.0,0.0,0.05983120779053586,0.11985392247738769,0.9178904473781586,0.0058162839521302785,0.918660079240799,0.005373194007874271
df1,0.15000000000000002,True,0.0,0.15000000000000002,1.0,0.0,1.0,0.5765937070902881,0.27804568652622064,0.013677104159325458,0.034510877179910616,1.0,0.0,0.0017261434865438313,0.0041166211697618305,0.9837906211372349,0.06954864367140842,0.5765937070902881,0.27804568652622064,0.013677104159325458,0.034510877179910616,1.0,0.0,0.0017261434865438313,0.0041166211697618305,0.9192528784275055,0.004723237162978487,0.9192659199237824,0.005688631117090816
df1,0.2,True,0.0,0.2,1.0,0.0,1.0,0.5103494919907301,0.30985300164370594,0.0017988467503623792,0.006060808988491226,1.0,0.0,1.294990886150506e-05,4.535114824614374e-05,0.9903729930869956,0.023906881093564814,0.5103494919907301,0.30985300164370594,0.0017988467503623792,0.006060808988491226,1.0,0.0,1.294990886150506e-05,4.535114824614374e-05,0.918300701379776,0.006052848276976965,0.9194754254817963,0.005287387429666308
df1,0.25,True,0.0,0.25,1.0,0.0,1.0,0.6078899741385878,0.2445592024163513,0.0002561928852003077,0.0009100222486175918,1.0,0.0,9.251668892806937e-08,3.194272023547228e-07,0.9863366107170998,0.03577128112667462,0.6078899741385878,0.2445592024163513,0.0002561928852003077,0.0009100222486175918,1.0,0.0,9.251668892806937e-08,3.194272023547228e-07,0.9198923563957214,0.005531275401808197,0.918794275522232,0.005584710978189461
df1,0.30000000000000004,True,0.0,0.30000000000000004,1.0,0.0,1.0,0.5103933048278954,0.2952913643504411,3.491865229576093e-05,0.0002372982749300525,1.0,0.0,2.537302706423384e-08,1.7525136634823093e-07,0.9890408486166377,0.0241976653077299,0.5103933048278954,0.2952913643504411,3.491865229576093e-05,0.0002372982749300525,1.0,0.0,2.537302706423384e-08,1.7525136634823093e-07,0.9182374954223633,0.0068634808529661195,0.9189927041530609,0.005262661876704679
df1,0.35000000000000003,True,0.0,0.35000000000000003,1.0,0.0,1.0,0.5003704415215513,0.2886620350373892,9.885333288588323e-09,2.2962065094247283e-08,1.0,0.0,5.937924038569124e-13,3.465978459193599e-12,0.9934405620271882,0.015278076258863184,0.5003704415215513,0.2886620350373892,9.885333288588323e-09,2.2962065094247283e-08,1.0,0.0,5.937924038569124e-13,3.465978459193599e-12,0.9175177097320557,0.0055267249286961185,0.9208885586261749,0.005849361971214881
df1,0.4,True,0.0,0.4,1.0,0.0,1.0,0.4623421505037889,0.31926449288813763,5.840373814851432e-09,3.6776146591017475e-08,1.0,0.0,1.381782343622867e-16,6.775766089087164e-16,0.9812148105191291,0.0349097365247842,0.4623421505037889,0.31926449288813763,5.840373814851432e-09,3.6776146591017475e-08,1.0,0.0,1.381782343622867e-16,6.775766089087164e-16,0.9174692893028259,0.007002123077508749,0.9186238956451416,0.006474413226516253
df1,0.45,True,0.0,0.45,1.0,0.0,1.0,0.4659956132211618,0.3161854017368684,2.963671583078807e-11,2.0515644758443468e-10,1.0,0.0,2.551141432818248e-20,1.8035212052006072e-19,0.9739358959255133,0.06602244018847034,0.4659956132211618,0.3161854017368684,2.963671583078807e-11,2.0515644758443468e-10,1.0,0.0,2.551141432818248e-20,1.8035212052006072e-19,0.9196758532524109,0.005230726977576323,0.9187167263031006,0.006875894053998646
